game_id,game_day,game_time,away_team,away_score,home_team,home_score
2019_08_DEN_IND,10/27/2019,13:00,DEN,13,IND,15
2019_08_NYJ_JAX,10/27/2019,13:00,NYJ,15,JAX,29
2019_08_CIN_LA,10/27/2019,13:00,CIN,10,LA,24
2019_08_ARI_NO,10/27/2019,13:00,ARI,9,NO,31
2019_08_TB_TEN,10/27/2019,13:00,TB,23,TEN,27
2019_08_CAR_SF,10/27/2019,16:05,CAR,13,SF,51
2019_08_OAK_HOU,10/27/2019,16:25,OAK,24,HOU,27
2019_08_CLE_NE,10/27/2019,16:25,CLE,13,NE,27
2019_08_GB_KC,10/27/2019,20:20,GB,31,KC,24
2019_08_MIA_PIT,10/28/2019,20:15,MIA,14,PIT,27
2019_09_SF_ARI,10/31/2019,20:20,SF,28,ARI,25
2019_09_HOU_JAX,11/3/2019,9:30,HOU,26,JAX,3
2019_09_WAS_BUF,11/3/2019,13:00,WAS,9,BUF,24
2019_09_TEN_CAR,11/3/2019,13:00,TEN,20,CAR,30
2019_09_MIN_KC,11/3/2019,13:00,MIN,23,KC,26
2019_09_NYJ_MIA,11/3/2019,13:00,NYJ,18,MIA,26
2019_09_CHI_PHI,11/3/2019,13:00,CHI,14,PHI,22
2019_09_IND_PIT,11/3/2019,13:00,IND,24,PIT,26
2019_09_DET_OAK,11/3/2019,16:05,DET,24,OAK,31
2019_09_TB_SEA,11/3/2019,16:05,TB,34,SEA,40
2019_09_CLE_DEN,11/3/2019,16:25,CLE,19,DEN,24
2019_09_GB_LAC,11/3/2019,16:25,GB,11,LAC,26
2019_09_NE_BAL,11/3/2019,20:20,NE,20,BAL,37
2019_09_DAL_NYG,11/4/2019,20:15,DAL,37,NYG,18
2019_10_LAC_OAK,11/7/2019,20:20,LAC,24,OAK,26
2019_10_DET_CHI,11/10/2019,13:00,DET,13,CHI,20
2019_10_BAL_CIN,11/10/2019,13:00,BAL,49,CIN,13
2019_10_BUF_CLE,11/10/2019,13:00,BUF,16,CLE,19
2019_10_ATL_NO,11/10/2019,13:00,ATL,26,NO,9
2019_10_NYG_NYJ,11/10/2019,13:00,NYG,27,NYJ,34
2019_10_ARI_TB,11/10/2019,13:00,ARI,27,TB,30
2019_10_KC_TEN,11/10/2019,13:00,KC,32,TEN,35
2019_10_MIA_IND,11/10/2019,16:05,MIA,16,IND,12
2019_10_CAR_GB,11/10/2019,16:25,CAR,16,GB,24
2019_10_LA_PIT,11/10/2019,16:25,LA,12,PIT,17
2019_10_MIN_DAL,11/10/2019,20:20,MIN,28,DAL,24
2019_10_SEA_SF,11/11/2019,20:15,SEA,27,SF,24
2019_11_PIT_CLE,11/14/2019,20:20,PIT,7,CLE,21
2019_11_HOU_BAL,11/17/2019,13:00,HOU,7,BAL,41
2019_11_ATL_CAR,11/17/2019,13:00,ATL,29,CAR,3
2019_11_DAL_DET,11/17/2019,13:00,DAL,35,DET,27
2019_11_JAX_IND,11/17/2019,13:00,JAX,13,IND,33
2019_11_BUF_MIA,11/17/2019,13:00,BUF,37,MIA,20
2019_11_DEN_MIN,11/17/2019,13:00,DEN,23,MIN,27
2019_11_NO_TB,11/17/2019,13:00,NO,34,TB,17
2019_11_NYJ_WAS,11/17/2019,13:00,NYJ,34,WAS,17
2019_11_ARI_SF,11/17/2019,16:05,ARI,26,SF,36
2019_11_CIN_OAK,11/17/2019,16:25,CIN,10,OAK,17
2019_11_NE_PHI,11/17/2019,16:25,NE,17,PHI,10
2019_11_CHI_LA,11/17/2019,20:20,CHI,7,LA,17
2019_11_KC_LAC,11/18/2019,20:15,KC,24,LAC,17
2019_12_IND_HOU,11/21/2019,20:20,IND,17,HOU,20
2019_12_TB_ATL,11/24/2019,13:00,TB,35,ATL,22
2019_12_DEN_BUF,11/24/2019,13:00,DEN,3,BUF,20
2019_12_NYG_CHI,11/24/2019,13:00,NYG,14,CHI,19
2019_12_PIT_CIN,11/24/2019,13:00,PIT,16,CIN,10
2019_12_MIA_CLE,11/24/2019,13:00,MIA,24,CLE,41
2019_12_CAR_NO,11/24/2019,13:00,CAR,31,NO,34
2019_12_OAK_NYJ,11/24/2019,13:00,OAK,3,NYJ,34
2019_12_SEA_PHI,11/24/2019,13:00,SEA,17,PHI,9
2019_12_DET_WAS,11/24/2019,13:00,DET,16,WAS,19
2019_12_JAX_TEN,11/24/2019,16:05,JAX,20,TEN,42
2019_12_DAL_NE,11/24/2019,16:25,DAL,9,NE,13
2019_12_GB_SF,11/24/2019,20:20,GB,8,SF,37
2019_12_BAL_LA,11/25/2019,20:15,BAL,45,LA,6
2019_13_CHI_DET,11/28/2019,12:30,CHI,24,DET,20
2019_13_BUF_DAL,11/28/2019,16:30,BUF,26,DAL,15
2019_13_NO_ATL,11/28/2019,20:20,NO,26,ATL,18
2019_13_SF_BAL,12/1/2019,13:00,SF,17,BAL,20
2019_13_WAS_CAR,12/1/2019,13:00,WAS,29,CAR,21
2019_13_NYJ_CIN,12/1/2019,13:00,NYJ,6,CIN,22
2019_13_TEN_IND,12/1/2019,13:00,TEN,31,IND,17
2019_13_TB_JAX,12/1/2019,13:00,TB,28,JAX,11
2019_13_PHI_MIA,12/1/2019,13:00,PHI,31,MIA,37
2019_13_GB_NYG,12/1/2019,13:00,GB,31,NYG,13
2019_13_CLE_PIT,12/1/2019,13:00,CLE,13,PIT,20
2019_13_LA_ARI,12/1/2019,16:05,LA,34,ARI,7
2019_13_LAC_DEN,12/1/2019,16:25,LAC,20,DEN,23
2019_13_OAK_KC,12/1/2019,16:25,OAK,9,KC,40
2019_13_NE_HOU,12/1/2019,20:20,NE,22,HOU,28
2019_13_MIN_SEA,12/2/2019,20:15,MIN,30,SEA,37
2019_14_DAL_CHI,12/5/2019,20:20,DAL,24,CHI,31
2019_14_CAR_ATL,12/8/2019,13:00,CAR,20,ATL,40
2019_14_BAL_BUF,12/8/2019,13:00,BAL,24,BUF,17
2019_14_CIN_CLE,12/8/2019,13:00,CIN,19,CLE,27
2019_14_WAS_GB,12/8/2019,13:00,WAS,15,GB,20
2019_14_DEN_HOU,12/8/2019,13:00,DEN,38,HOU,24
2019_14_DET_MIN,12/8/2019,13:00,DET,7,MIN,20
2019_14_SF_NO,12/8/2019,13:00,SF,48,NO,46
2019_14_MIA_NYJ,12/8/2019,13:00,MIA,21,NYJ,22
2019_14_IND_TB,12/8/2019,13:00,IND,35,TB,38
2019_14_LAC_JAX,12/8/2019,16:05,LAC,45,JAX,10
2019_14_PIT_ARI,12/8/2019,16:25,PIT,23,ARI,17
2019_14_KC_NE,12/8/2019,16:25,KC,23,NE,16
2019_14_TEN_OAK,12/8/2019,16:25,TEN,42,OAK,21
2019_14_SEA_LA,12/8/2019,20:20,SEA,12,LA,28
2019_14_NYG_PHI,12/9/2019,20:15,NYG,17,PHI,23
2019_15_NYJ_BAL,12/12/2019,20:20,NYJ,21,BAL,42
2019_15_SEA_CAR,12/15/2019,13:00,SEA,30,CAR,24
2019_15_NE_CIN,12/15/2019,13:00,NE,34,CIN,13
2019_15_TB_DET,12/15/2019,13:00,TB,38,DET,17
2019_15_CHI_GB,12/15/2019,13:00,CHI,13,GB,21
2019_15_DEN_KC,12/15/2019,13:00,DEN,3,KC,23
2019_15_MIA_NYG,12/15/2019,13:00,MIA,20,NYG,36
2019_15_HOU_TEN,12/15/2019,13:00,HOU,24,TEN,21
2019_15_PHI_WAS,12/15/2019,13:00,PHI,37,WAS,27
2019_15_CLE_ARI,12/15/2019,16:05,CLE,24,ARI,38
2019_15_MIN_LAC,12/15/2019,16:05,MIN,39,LAC,10
2019_15_JAX_OAK,12/15/2019,16:05,JAX,20,OAK,16
2019_15_LA_DAL,12/15/2019,16:25,LA,21,DAL,44
2019_15_ATL_SF,12/15/2019,16:25,ATL,29,SF,22
2019_15_BUF_PIT,12/15/2019,20:20,BUF,17,PIT,10
2019_15_IND_NO,12/16/2019,20:15,IND,7,NO,34
2019_16_HOU_TB,12/21/2019,13:00,HOU,23,TB,20
2019_16_BUF_NE,12/21/2019,16:30,BUF,17,NE,24
2019_16_LA_SF,12/21/2019,20:15,LA,31,SF,34
2019_16_JAX_ATL,12/22/2019,13:00,JAX,12,ATL,24
2019_16_BAL_CLE,12/22/2019,13:00,BAL,31,CLE,15
2019_16_CAR_IND,12/22/2019,13:00,CAR,6,IND,38
2019_16_CIN_MIA,12/22/2019,13:00,CIN,35,MIA,38
2019_16_PIT_NYJ,12/22/2019,13:00,PIT,10,NYJ,16
2019_16_NO_TEN,12/22/2019,13:00,NO,38,TEN,28
2019_16_NYG_WAS,12/22/2019,13:00,NYG,41,WAS,35
2019_16_DET_DEN,12/22/2019,16:05,DET,17,DEN,27
2019_16_OAK_LAC,12/22/2019,16:05,OAK,24,LAC,17
2019_16_DAL_PHI,12/22/2019,16:25,DAL,9,PHI,17
2019_16_ARI_SEA,12/22/2019,16:25,ARI,27,SEA,13
2019_16_KC_CHI,12/22/2019,20:20,KC,26,CHI,3
2019_16_GB_MIN,12/23/2019,20:15,GB,23,MIN,10
2019_17_NYJ_BUF,12/29/2019,13:00,NYJ,13,BUF,6
2019_17_NO_CAR,12/29/2019,13:00,NO,42,CAR,10
2019_17_CLE_CIN,12/29/2019,13:00,CLE,23,CIN,33
2019_17_GB_DET,12/29/2019,13:00,GB,23,DET,20
2019_17_LAC_KC,12/29/2019,13:00,LAC,21,KC,31
2019_17_CHI_MIN,12/29/2019,13:00,CHI,21,MIN,19
2019_17_MIA_NE,12/29/2019,13:00,MIA,27,NE,24
2019_17_ATL_TB,12/29/2019,13:00,ATL,28,TB,22
2019_17_PIT_BAL,12/29/2019,16:25,PIT,10,BAL,28
2019_17_WAS_DAL,12/29/2019,16:25,WAS,16,DAL,47
2019_17_OAK_DEN,12/29/2019,16:25,OAK,15,DEN,16
2019_17_TEN_HOU,12/29/2019,16:25,TEN,35,HOU,14
2019_17_IND_JAX,12/29/2019,16:25,IND,20,JAX,38
2019_17_ARI_LA,12/29/2019,16:25,ARI,24,LA,31
2019_17_PHI_NYG,12/29/2019,16:25,PHI,34,NYG,17
2019_17_SF_SEA,12/29/2019,20:20,SF,26,SEA,21
2019_18_BUF_HOU,1/4/2020,16:35,BUF,19,HOU,22
2019_18_TEN_NE,1/4/2020,20:15,TEN,20,NE,13
2019_18_MIN_NO,1/5/2020,13:05,MIN,26,NO,20
2019_18_SEA_PHI,1/5/2020,16:40,SEA,17,PHI,9
2019_19_MIN_SF,1/11/2020,16:35,MIN,10,SF,27
2019_19_TEN_BAL,1/11/2020,20:15,TEN,28,BAL,12
2019_19_HOU_KC,1/12/2020,15:05,HOU,31,KC,51
2019_19_SEA_GB,1/12/2020,18:40,SEA,23,GB,28
2019_20_TEN_KC,1/19/2020,15:05,TEN,24,KC,35
2019_20_GB_SF,1/19/2020,18:40,GB,20,SF,37
2019_21_SF_KC,2/2/2020,18:30,SF,20,KC,31
2020_01_HOU_KC,9/10/2020,20:20,HOU,20,KC,34
2020_01_SEA_ATL,9/13/2020,13:00,SEA,38,ATL,25
2020_01_CLE_BAL,9/13/2020,13:00,CLE,6,BAL,38
2020_01_NYJ_BUF,9/13/2020,13:00,NYJ,17,BUF,27
2020_01_LV_CAR,9/13/2020,13:00,LV,34,CAR,30
2020_01_CHI_DET,9/13/2020,13:00,CHI,27,DET,23
2020_01_IND_JAX,9/13/2020,13:00,IND,20,JAX,27
2020_01_GB_MIN,9/13/2020,13:00,GB,43,MIN,34
2020_01_MIA_NE,9/13/2020,13:00,MIA,11,NE,21
2020_01_PHI_WAS,9/13/2020,13:00,PHI,17,WAS,27
2020_01_LAC_CIN,9/13/2020,16:05,LAC,16,CIN,13
2020_01_TB_NO,9/13/2020,16:25,TB,23,NO,34
2020_01_ARI_SF,9/13/2020,16:25,ARI,24,SF,20
2020_01_DAL_LA,9/13/2020,20:20,DAL,17,LA,20
2020_01_PIT_NYG,9/14/2020,19:15,PIT,26,NYG,16
2020_01_TEN_DEN,9/14/2020,22:10,TEN,16,DEN,14
2020_02_CIN_CLE,9/17/2020,20:20,CIN,30,CLE,35
2020_02_NYG_CHI,9/20/2020,13:00,NYG,13,CHI,17
2020_02_ATL_DAL,9/20/2020,13:00,ATL,39,DAL,40
2020_02_DET_GB,9/20/2020,13:00,DET,21,GB,42
2020_02_MIN_IND,9/20/2020,13:00,MIN,11,IND,28
2020_02_BUF_MIA,9/20/2020,13:00,BUF,31,MIA,28
2020_02_SF_NYJ,9/20/2020,13:00,SF,31,NYJ,13
2020_02_LA_PHI,9/20/2020,13:00,LA,37,PHI,19
2020_02_DEN_PIT,9/20/2020,13:00,DEN,21,PIT,26
2020_02_CAR_TB,9/20/2020,13:00,CAR,17,TB,31
2020_02_JAX_TEN,9/20/2020,13:00,JAX,30,TEN,33
2020_02_WAS_ARI,9/20/2020,16:05,WAS,15,ARI,30
2020_02_BAL_HOU,9/20/2020,16:25,BAL,33,HOU,16
2020_02_KC_LAC,9/20/2020,16:25,KC,23,LAC,20
2020_02_NE_SEA,9/20/2020,20:20,NE,30,SEA,35
2020_02_NO_LV,9/21/2020,20:15,NO,24,LV,34
2020_03_MIA_JAX,9/24/2020,20:20,MIA,31,JAX,13
2020_03_CHI_ATL,9/27/2020,13:00,CHI,30,ATL,26
2020_03_LA_BUF,9/27/2020,13:00,LA,32,BUF,35
2020_03_WAS_CLE,9/27/2020,13:00,WAS,20,CLE,34
2020_03_TEN_MIN,9/27/2020,13:00,TEN,31,MIN,30
2020_03_LV_NE,9/27/2020,13:00,LV,20,NE,36
2020_03_SF_NYG,9/27/2020,13:00,SF,36,NYG,9
2020_03_CIN_PHI,9/27/2020,13:00,CIN,23,PHI,23
2020_03_HOU_PIT,9/27/2020,13:00,HOU,21,PIT,28
2020_03_NYJ_IND,9/27/2020,16:05,NYJ,7,IND,36
2020_03_CAR_LAC,9/27/2020,16:05,CAR,21,LAC,16
2020_03_DET_ARI,9/27/2020,16:25,DET,26,ARI,23
2020_03_TB_DEN,9/27/2020,16:25,TB,28,DEN,10
2020_03_DAL_SEA,9/27/2020,16:25,DAL,31,SEA,38
2020_03_GB_NO,9/27/2020,20:20,GB,37,NO,30
2020_03_KC_BAL,9/28/2020,20:15,KC,34,BAL,20
2020_04_DEN_NYJ,10/1/2020,20:20,DEN,37,NYJ,28
2020_04_ARI_CAR,10/4/2020,13:00,ARI,21,CAR,31
2020_04_JAX_CIN,10/4/2020,13:00,JAX,25,CIN,33
2020_04_CLE_DAL,10/4/2020,13:00,CLE,49,DAL,38
2020_04_NO_DET,10/4/2020,13:00,NO,35,DET,29
2020_04_MIN_HOU,10/4/2020,13:00,MIN,31,HOU,23
2020_04_SEA_MIA,10/4/2020,13:00,SEA,31,MIA,23
2020_04_LAC_TB,10/4/2020,13:00,LAC,31,TB,38
2020_04_BAL_WAS,10/4/2020,13:00,BAL,31,WAS,17
2020_04_NYG_LA,10/4/2020,16:05,NYG,9,LA,17
2020_04_IND_CHI,10/4/2020,16:25,IND,19,CHI,11
2020_04_BUF_LV,10/4/2020,16:25,BUF,30,LV,23
2020_04_PHI_SF,10/4/2020,20:20,PHI,25,SF,20
2020_04_NE_KC,10/5/2020,19:05,NE,10,KC,26
2020_04_ATL_GB,10/5/2020,21:00,ATL,16,GB,30
2020_05_TB_CHI,10/8/2020,20:20,TB,19,CHI,20
2020_05_CAR_ATL,10/11/2020,13:00,CAR,23,ATL,16
2020_05_CIN_BAL,10/11/2020,13:00,CIN,3,BAL,27
2020_05_JAX_HOU,10/11/2020,13:00,JAX,14,HOU,30
2020_05_LV_KC,10/11/2020,13:00,LV,40,KC,32
2020_05_ARI_NYJ,10/11/2020,13:00,ARI,30,NYJ,10
2020_05_PHI_PIT,10/11/2020,13:00,PHI,29,PIT,38
2020_05_LA_WAS,10/11/2020,13:00,LA,30,WAS,10
2020_05_MIA_SF,10/11/2020,16:05,MIA,43,SF,17
2020_05_IND_CLE,10/11/2020,16:25,IND,23,CLE,32
2020_05_NYG_DAL,10/11/2020,16:25,NYG,34,DAL,37
2020_05_MIN_SEA,10/11/2020,20:20,MIN,26,SEA,27
2020_05_LAC_NO,10/12/2020,20:15,LAC,27,NO,30
2020_05_BUF_TEN,10/13/2020,19:00,BUF,16,TEN,42
2020_06_CHI_CAR,10/18/2020,13:00,CHI,23,CAR,16
2020_06_CIN_IND,10/18/2020,13:00,CIN,27,IND,31
2020_06_DET_JAX,10/18/2020,13:00,DET,34,JAX,16
2020_06_ATL_MIN,10/18/2020,13:00,ATL,40,MIN,23
2020_06_DEN_NE,10/18/2020,13:00,DEN,18,NE,12
2020_06_WAS_NYG,10/18/2020,13:00,WAS,19,NYG,20
2020_06_BAL_PHI,10/18/2020,13:00,BAL,30,PHI,28
2020_06_CLE_PIT,10/18/2020,13:00,CLE,7,PIT,38
2020_06_HOU_TEN,10/18/2020,13:00,HOU,36,TEN,42
2020_06_NYJ_MIA,10/18/2020,16:05,NYJ,0,MIA,24
2020_06_GB_TB,10/18/2020,16:25,GB,10,TB,38
2020_06_LA_SF,10/18/2020,20:20,LA,16,SF,24
2020_06_KC_BUF,10/19/2020,17:00,KC,26,BUF,17
2020_06_ARI_DAL,10/19/2020,20:15,ARI,38,DAL,10
2020_07_NYG_PHI,10/22/2020,20:20,NYG,21,PHI,22
2020_07_DET_ATL,10/25/2020,13:00,DET,23,ATL,22
2020_07_CLE_CIN,10/25/2020,13:00,CLE,37,CIN,34
2020_07_GB_HOU,10/25/2020,13:00,GB,35,HOU,20
2020_07_CAR_NO,10/25/2020,13:00,CAR,24,NO,27
2020_07_BUF_NYJ,10/25/2020,13:00,BUF,18,NYJ,10
2020_07_PIT_TEN,10/25/2020,13:00,PIT,27,TEN,24
2020_07_DAL_WAS,10/25/2020,13:00,DAL,3,WAS,25
2020_07_TB_LV,10/25/2020,16:05,TB,45,LV,20
2020_07_KC_DEN,10/25/2020,16:25,KC,43,DEN,16
2020_07_JAX_LAC,10/25/2020,16:25,JAX,29,LAC,39
2020_07_SF_NE,10/25/2020,16:25,SF,33,NE,6
2020_07_SEA_ARI,10/25/2020,20:20,SEA,34,ARI,37
2020_07_CHI_LA,10/26/2020,20:15,CHI,10,LA,24
2020_08_ATL_CAR,10/29/2020,20:20,ATL,25,CAR,17
2020_08_PIT_BAL,11/1/2020,13:00,PIT,28,BAL,24
2020_08_NE_BUF,11/1/2020,13:00,NE,21,BUF,24
2020_08_TEN_CIN,11/1/2020,13:00,TEN,20,CIN,31
2020_08_LV_CLE,11/1/2020,13:00,LV,16,CLE,6
2020_08_IND_DET,11/1/2020,13:00,IND,41,DET,21
2020_08_MIN_GB,11/1/2020,13:00,MIN,28,GB,22
2020_08_NYJ_KC,11/1/2020,13:00,NYJ,9,KC,35
2020_08_LA_MIA,11/1/2020,13:00,LA,17,MIA,28
2020_08_LAC_DEN,11/1/2020,16:05,LAC,30,DEN,31
2020_08_NO_CHI,11/1/2020,16:25,NO,26,CHI,23
2020_08_SF_SEA,11/1/2020,16:25,SF,27,SEA,37
2020_08_DAL_PHI,11/1/2020,20:20,DAL,9,PHI,23
2020_08_TB_NYG,11/2/2020,20:15,TB,25,NYG,23
2020_09_GB_SF,11/5/2020,20:20,GB,34,SF,17
2020_09_DEN_ATL,11/8/2020,13:00,DEN,27,ATL,34
2020_09_SEA_BUF,11/8/2020,13:00,SEA,34,BUF,44
2020_09_BAL_IND,11/8/2020,13:00,BAL,24,IND,10
2020_09_HOU_JAX,11/8/2020,13:00,HOU,27,JAX,25
2020_09_CAR_KC,11/8/2020,13:00,CAR,31,KC,33
2020_09_DET_MIN,11/8/2020,13:00,DET,20,MIN,34
2020_09_CHI_TEN,11/8/2020,13:00,CHI,17,TEN,24
2020_09_NYG_WAS,11/8/2020,13:00,NYG,23,WAS,20
2020_09_LV_LAC,11/8/2020,16:05,LV,31,LAC,26
2020_09_MIA_ARI,11/8/2020,16:25,MIA,34,ARI,31
2020_09_PIT_DAL,11/8/2020,16:25,PIT,24,DAL,19
2020_09_NO_TB,11/8/2020,20:20,NO,38,TB,3
2020_09_NE_NYJ,11/9/2020,20:15,NE,30,NYJ,27
2020_10_IND_TEN,11/12/2020,20:20,IND,34,TEN,17
2020_10_TB_CAR,11/15/2020,13:00,TB,46,CAR,23
2020_10_HOU_CLE,11/15/2020,13:00,HOU,7,CLE,10
2020_10_WAS_DET,11/15/2020,13:00,WAS,27,DET,30
2020_10_JAX_GB,11/15/2020,13:00,JAX,20,GB,24
2020_10_PHI_NYG,11/15/2020,13:00,PHI,17,NYG,27
2020_10_BUF_ARI,11/15/2020,16:05,BUF,30,ARI,32
2020_10_DEN_LV,11/15/2020,16:05,DEN,12,LV,37
2020_10_LAC_MIA,11/15/2020,16:05,LAC,21,MIA,29
2020_10_SEA_LA,11/15/2020,16:25,SEA,16,LA,23
2020_10_SF_NO,11/15/2020,16:25,SF,13,NO,27
2020_10_CIN_PIT,11/15/2020,16:25,CIN,10,PIT,36
2020_10_BAL_NE,11/15/2020,20:20,BAL,17,NE,23
2020_10_MIN_CHI,11/16/2020,20:15,MIN,19,CHI,13
2020_11_ARI_SEA,11/19/2020,20:20,ARI,21,SEA,28
2020_11_TEN_BAL,11/22/2020,13:00,TEN,30,BAL,24
2020_11_DET_CAR,11/22/2020,13:00,DET,0,CAR,20
2020_11_PHI_CLE,11/22/2020,13:00,PHI,17,CLE,22
2020_11_NE_HOU,11/22/2020,13:00,NE,20,HOU,27
2020_11_PIT_JAX,11/22/2020,13:00,PIT,27,JAX,3
2020_11_ATL_NO,11/22/2020,13:00,ATL,9,NO,24
2020_11_CIN_WAS,11/22/2020,13:00,CIN,9,WAS,20
2020_11_MIA_DEN,11/22/2020,16:05,MIA,13,DEN,20
2020_11_NYJ_LAC,11/22/2020,16:05,NYJ,28,LAC,34
2020_11_GB_IND,11/22/2020,16:25,GB,31,IND,34
2020_11_DAL_MIN,11/22/2020,16:25,DAL,31,MIN,28
2020_11_KC_LV,11/22/2020,20:20,KC,35,LV,31
2020_11_LA_TB,11/23/2020,20:15,LA,27,TB,24
2020_12_HOU_DET,11/26/2020,12:30,HOU,41,DET,25
2020_12_WAS_DAL,11/26/2020,16:30,WAS,41,DAL,16
2020_12_LV_ATL,11/29/2020,13:00,LV,6,ATL,43
2020_12_LAC_BUF,11/29/2020,13:00,LAC,17,BUF,27
2020_12_NYG_CIN,11/29/2020,13:00,NYG,19,CIN,17
