game_id,game_day,game_time,away_team,away_score,home_team,home_score
2021_15_MIN_CHI,12/20/2021,20:15,MIN,17,CHI,9
2021_15_SEA_LA,12/21/2021,19:00,SEA,10,LA,20
2021_15_WAS_PHI,12/21/2021,19:00,WAS,17,PHI,27
2021_16_SF_TEN,12/23/2021,20:20,SF,17,TEN,20
2021_16_CLE_GB,12/25/2021,16:30,CLE,22,GB,24
2021_16_IND_ARI,12/25/2021,20:15,IND,22,ARI,16
2021_16_DET_ATL,12/26/2021,13:00,DET,16,ATL,20
2021_16_TB_CAR,12/26/2021,13:00,TB,32,CAR,6
2021_16_BAL_CIN,12/26/2021,13:00,BAL,21,CIN,41
2021_16_LAC_HOU,12/26/2021,13:00,LAC,29,HOU,41
2021_16_LA_MIN,12/26/2021,13:00,LA,30,MIN,23
2021_16_BUF_NE,12/26/2021,13:00,BUF,33,NE,21
2021_16_JAX_NYJ,12/26/2021,13:00,JAX,21,NYJ,26
2021_16_NYG_PHI,12/26/2021,13:00,NYG,10,PHI,34
2021_16_CHI_SEA,12/26/2021,16:05,CHI,25,SEA,24
2021_16_PIT_KC,12/26/2021,16:25,PIT,10,KC,36
2021_16_DEN_LV,12/26/2021,16:25,DEN,13,LV,17
2021_16_WAS_DAL,12/26/2021,20:20,WAS,14,DAL,56
2021_16_MIA_NO,12/27/2021,20:15,MIA,20,NO,3
2021_17_LA_BAL,1/2/2022,13:00,LA,20,BAL,19
2021_17_ATL_BUF,1/2/2022,13:00,ATL,15,BUF,29
2021_17_NYG_CHI,1/2/2022,13:00,NYG,3,CHI,29
2021_17_KC_CIN,1/2/2022,13:00,KC,31,CIN,34
2021_17_LV_IND,1/2/2022,13:00,LV,23,IND,20
2021_17_JAX_NE,1/2/2022,13:00,JAX,10,NE,50
2021_17_TB_NYJ,1/2/2022,13:00,TB,28,NYJ,24
2021_17_MIA_TEN,1/2/2022,13:00,MIA,3,TEN,34
2021_17_PHI_WAS,1/2/2022,13:00,PHI,20,WAS,16
2021_17_DEN_LAC,1/2/2022,16:05,DEN,13,LAC,34
2021_17_HOU_SF,1/2/2022,16:05,HOU,7,SF,23
2021_17_ARI_DAL,1/2/2022,16:25,ARI,25,DAL,22
2021_17_CAR_NO,1/2/2022,16:25,CAR,10,NO,18
2021_17_DET_SEA,1/2/2022,16:25,DET,29,SEA,51
2021_17_MIN_GB,1/2/2022,20:20,MIN,10,GB,37
2021_17_CLE_PIT,1/3/2022,20:15,CLE,14,PIT,26
2021_18_KC_DEN,1/8/2022,16:30,KC,28,DEN,24
2021_18_DAL_PHI,1/8/2022,20:15,DAL,51,PHI,26
2021_18_PIT_BAL,1/9/2022,13:00,PIT,16,BAL,13
2021_18_CIN_CLE,1/9/2022,13:00,CIN,16,CLE,21
2021_18_GB_DET,1/9/2022,13:00,GB,30,DET,37
2021_18_TEN_HOU,1/9/2022,13:00,TEN,28,HOU,25
2021_18_IND_JAX,1/9/2022,13:00,IND,11,JAX,26
2021_18_CHI_MIN,1/9/2022,13:00,CHI,17,MIN,31
2021_18_WAS_NYG,1/9/2022,13:00,WAS,22,NYG,7
2021_18_SEA_ARI,1/9/2022,16:25,SEA,38,ARI,30
2021_18_NO_ATL,1/9/2022,16:25,NO,30,ATL,20
2021_18_NYJ_BUF,1/9/2022,16:25,NYJ,10,BUF,27
2021_18_SF_LA,1/9/2022,16:25,SF,27,LA,24
2021_18_NE_MIA,1/9/2022,16:25,NE,24,MIA,33
2021_18_CAR_TB,1/9/2022,16:25,CAR,17,TB,41
2021_18_LAC_LV,1/9/2022,20:20,LAC,32,LV,35
2021_19_LV_CIN,1/15/2022,16:30,LV,19,CIN,26
2021_19_NE_BUF,1/15/2022,20:15,NE,17,BUF,47
2021_19_PHI_TB,1/16/2022,13:00,PHI,15,TB,31
2021_19_SF_DAL,1/16/2022,16:30,SF,23,DAL,17
2021_19_PIT_KC,1/16/2022,20:15,PIT,21,KC,42
2021_19_ARI_LA,1/17/2022,20:15,ARI,11,LA,34
2021_20_CIN_TEN,1/22/2022,16:30,CIN,19,TEN,16
2021_20_SF_GB,1/22/2022,20:15,SF,13,GB,10
2021_20_LA_TB,1/23/2022,15:00,LA,30,TB,27
2021_20_BUF_KC,1/23/2022,18:30,BUF,36,KC,42
2021_21_CIN_KC,1/30/2022,15:00,CIN,27,KC,24
2021_21_SF_LA,1/30/2022,18:30,SF,17,LA,20
2021_22_LA_CIN,2/13/2022,18:30,LA,23,CIN,20
2022_01_BUF_LA,9/8/2022,20:20,BUF,31,LA,10
2022_01_NO_ATL,9/11/2022,13:00,NO,27,ATL,26
2022_01_CLE_CAR,9/11/2022,13:00,CLE,26,CAR,24
2022_01_SF_CHI,9/11/2022,13:00,SF,10,CHI,19
2022_01_PIT_CIN,9/11/2022,13:00,PIT,23,CIN,20
2022_01_PHI_DET,9/11/2022,13:00,PHI,38,DET,35
2022_01_IND_HOU,9/11/2022,13:00,IND,20,HOU,20
2022_01_NE_MIA,9/11/2022,13:00,NE,7,MIA,20
2022_01_BAL_NYJ,9/11/2022,13:00,BAL,24,NYJ,9
2022_01_JAX_WAS,9/11/2022,13:00,JAX,22,WAS,28
2022_01_KC_ARI,9/11/2022,16:25,KC,44,ARI,21
2022_01_LV_LAC,9/11/2022,16:25,LV,19,LAC,24
2022_01_GB_MIN,9/11/2022,16:25,GB,7,MIN,23
2022_01_NYG_TEN,9/11/2022,16:25,NYG,21,TEN,20
2022_01_TB_DAL,9/11/2022,20:20,TB,19,DAL,3
2022_01_DEN_SEA,9/12/2022,20:15,DEN,16,SEA,17
2022_02_LAC_KC,9/15/2022,20:15,LAC,24,KC,27
2022_02_MIA_BAL,9/18/2022,13:00,MIA,42,BAL,38
2022_02_NYJ_CLE,9/18/2022,13:00,NYJ,31,CLE,30
2022_02_WAS_DET,9/18/2022,13:00,WAS,27,DET,36
2022_02_IND_JAX,9/18/2022,13:00,IND,0,JAX,24
2022_02_TB_NO,9/18/2022,13:00,TB,20,NO,10
2022_02_CAR_NYG,9/18/2022,13:00,CAR,16,NYG,19
2022_02_NE_PIT,9/18/2022,13:00,NE,17,PIT,14
2022_02_ATL_LA,9/18/2022,16:05,ATL,27,LA,31
2022_02_SEA_SF,9/18/2022,16:05,SEA,7,SF,27
2022_02_CIN_DAL,9/18/2022,16:25,CIN,17,DAL,20
2022_02_HOU_DEN,9/18/2022,16:25,HOU,9,DEN,16
2022_02_ARI_LV,9/18/2022,16:25,ARI,29,LV,23
2022_02_CHI_GB,9/18/2022,20:20,CHI,10,GB,27
2022_02_TEN_BUF,9/19/2022,19:15,TEN,7,BUF,41
2022_02_MIN_PHI,9/19/2022,20:30,MIN,7,PHI,24
2022_03_PIT_CLE,9/22/2022,20:15,PIT,17,CLE,29
2022_03_NO_CAR,9/25/2022,13:00,NO,14,CAR,22
2022_03_HOU_CHI,9/25/2022,13:00,HOU,20,CHI,23
2022_03_KC_IND,9/25/2022,13:00,KC,17,IND,20
2022_03_BUF_MIA,9/25/2022,13:00,BUF,19,MIA,21
2022_03_DET_MIN,9/25/2022,13:00,DET,24,MIN,28
2022_03_BAL_NE,9/25/2022,13:00,BAL,37,NE,26
2022_03_CIN_NYJ,9/25/2022,13:00,CIN,27,NYJ,12
2022_03_LV_TEN,9/25/2022,13:00,LV,22,TEN,24
2022_03_PHI_WAS,9/25/2022,13:00,PHI,24,WAS,8
2022_03_JAX_LAC,9/25/2022,16:05,JAX,38,LAC,10
2022_03_LA_ARI,9/25/2022,16:25,LA,20,ARI,12
2022_03_ATL_SEA,9/25/2022,16:25,ATL,27,SEA,23
2022_03_GB_TB,9/25/2022,16:25,GB,14,TB,12
2022_03_SF_DEN,9/25/2022,20:20,SF,10,DEN,11
2022_03_DAL_NYG,9/26/2022,20:15,DAL,23,NYG,16
2022_04_MIA_CIN,9/29/2022,20:15,MIA,15,CIN,27
2022_04_MIN_NO,10/2/2022,9:30,MIN,28,NO,25
2022_04_CLE_ATL,10/2/2022,13:00,CLE,20,ATL,23
2022_04_BUF_BAL,10/2/2022,13:00,BUF,23,BAL,20
2022_04_WAS_DAL,10/2/2022,13:00,WAS,10,DAL,25
2022_04_SEA_DET,10/2/2022,13:00,SEA,48,DET,45
2022_04_LAC_HOU,10/2/2022,13:00,LAC,34,HOU,24
2022_04_TEN_IND,10/2/2022,13:00,TEN,24,IND,17
2022_04_CHI_NYG,10/2/2022,13:00,CHI,12,NYG,20
2022_04_JAX_PHI,10/2/2022,13:00,JAX,21,PHI,29
2022_04_NYJ_PIT,10/2/2022,13:00,NYJ,24,PIT,20
2022_04_ARI_CAR,10/2/2022,16:05,ARI,26,CAR,16
2022_04_NE_GB,10/2/2022,16:25,NE,24,GB,27
2022_04_DEN_LV,10/2/2022,16:25,DEN,23,LV,32
2022_04_KC_TB,10/2/2022,20:20,KC,41,TB,31
2022_04_LA_SF,10/3/2022,20:15,LA,9,SF,24
2022_05_IND_DEN,10/6/2022,20:15,IND,12,DEN,9
2022_05_NYG_GB,10/9/2022,9:30,NYG,27,GB,22
2022_05_PIT_BUF,10/9/2022,13:00,PIT,3,BUF,38
2022_05_LAC_CLE,10/9/2022,13:00,LAC,30,CLE,28
2022_05_HOU_JAX,10/9/2022,13:00,HOU,13,JAX,6
2022_05_CHI_MIN,10/9/2022,13:00,CHI,22,MIN,29
2022_05_DET_NE,10/9/2022,13:00,DET,0,NE,29
2022_05_SEA_NO,10/9/2022,13:00,SEA,32,NO,39
2022_05_MIA_NYJ,10/9/2022,13:00,MIA,17,NYJ,40
2022_05_ATL_TB,10/9/2022,13:00,ATL,15,TB,21
2022_05_TEN_WAS,10/9/2022,13:00,TEN,21,WAS,17
2022_05_SF_CAR,10/9/2022,16:05,SF,37,CAR,15
2022_05_PHI_ARI,10/9/2022,16:25,PHI,20,ARI,17
2022_05_DAL_LA,10/9/2022,16:25,DAL,22,LA,10
2022_05_CIN_BAL,10/9/2022,20:20,CIN,17,BAL,19
2022_05_LV_KC,10/10/2022,20:15,LV,29,KC,30
2022_06_WAS_CHI,10/13/2022,20:15,WAS,12,CHI,7
2022_06_SF_ATL,10/16/2022,13:00,SF,14,ATL,28
2022_06_NE_CLE,10/16/2022,13:00,NE,38,CLE,15
2022_06_NYJ_GB,10/16/2022,13:00,NYJ,27,GB,10
2022_06_JAX_IND,10/16/2022,13:00,JAX,27,IND,34
2022_06_MIN_MIA,10/16/2022,13:00,MIN,24,MIA,16
2022_06_CIN_NO,10/16/2022,13:00,CIN,30,NO,26
2022_06_BAL_NYG,10/16/2022,13:00,BAL,20,NYG,24
2022_06_TB_PIT,10/16/2022,13:00,TB,18,PIT,20
2022_06_CAR_LA,10/16/2022,16:05,CAR,10,LA,24
2022_06_ARI_SEA,10/16/2022,16:05,ARI,9,SEA,19
2022_06_BUF_KC,10/16/2022,16:25,BUF,24,KC,20
2022_06_DAL_PHI,10/16/2022,20:20,DAL,17,PHI,26
2022_06_DEN_LAC,10/17/2022,20:15,DEN,16,LAC,19
2022_07_NO_ARI,10/20/2022,20:15,NO,34,ARI,42
2022_07_CLE_BAL,10/23/2022,13:00,CLE,20,BAL,23
2022_07_TB_CAR,10/23/2022,13:00,TB,3,CAR,21
2022_07_ATL_CIN,10/23/2022,13:00,ATL,17,CIN,35
2022_07_DET_DAL,10/23/2022,13:00,DET,6,DAL,24
2022_07_NYG_JAX,10/23/2022,13:00,NYG,23,JAX,17
2022_07_IND_TEN,10/23/2022,13:00,IND,10,TEN,19
2022_07_GB_WAS,10/23/2022,13:00,GB,21,WAS,23
2022_07_NYJ_DEN,10/23/2022,16:05,NYJ,16,DEN,9
2022_07_HOU_LV,10/23/2022,16:05,HOU,20,LV,38
2022_07_SEA_LAC,10/23/2022,16:25,SEA,37,LAC,23
2022_07_KC_SF,10/23/2022,16:25,KC,44,SF,23
2022_07_PIT_MIA,10/23/2022,20:20,PIT,10,MIA,16
2022_07_CHI_NE,10/24/2022,20:15,CHI,33,NE,14
2022_08_BAL_TB,10/27/2022,20:15,BAL,27,TB,22
2022_08_DEN_JAX,10/30/2022,9:30,DEN,21,JAX,17
2022_08_CAR_ATL,10/30/2022,13:00,CAR,34,ATL,37
2022_08_CHI_DAL,10/30/2022,13:00,CHI,29,DAL,49
2022_08_MIA_DET,10/30/2022,13:00,MIA,31,DET,27
2022_08_ARI_MIN,10/30/2022,13:00,ARI,26,MIN,34
2022_08_LV_NO,10/30/2022,13:00,LV,0,NO,24
2022_08_NE_NYJ,10/30/2022,13:00,NE,22,NYJ,17
2022_08_PIT_PHI,10/30/2022,13:00,PIT,13,PHI,35
2022_08_TEN_HOU,10/30/2022,16:05,TEN,17,HOU,10
2022_08_WAS_IND,10/30/2022,16:25,WAS,17,IND,16
2022_08_SF_LA,10/30/2022,16:25,SF,31,LA,14
2022_08_NYG_SEA,10/30/2022,16:25,NYG,13,SEA,27
2022_08_GB_BUF,10/30/2022,20:20,GB,17,BUF,27
2022_08_CIN_CLE,10/31/2022,20:15,CIN,13,CLE,32
2022_09_PHI_HOU,11/3/2022,20:15,PHI,29,HOU,17
2022_09_LAC_ATL,11/6/2022,13:00,LAC,20,ATL,17
2022_09_MIA_CHI,11/6/2022,13:00,MIA,35,CHI,32
2022_09_CAR_CIN,11/6/2022,13:00,CAR,21,CIN,42
2022_09_GB_DET,11/6/2022,13:00,GB,9,DET,15
2022_09_LV_JAX,11/6/2022,13:00,LV,20,JAX,27
2022_09_IND_NE,11/6/2022,13:00,IND,3,NE,26
2022_09_BUF_NYJ,11/6/2022,13:00,BUF,17,NYJ,20
2022_09_MIN_WAS,11/6/2022,13:00,MIN,20,WAS,17
2022_09_SEA_ARI,11/6/2022,16:05,SEA,31,ARI,21
2022_09_LA_TB,11/6/2022,16:25,LA,13,TB,16
2022_09_TEN_KC,11/6/2022,20:20,TEN,17,KC,20
2022_09_BAL_NO,11/7/2022,20:15,BAL,27,NO,13
2022_10_ATL_CAR,11/10/2022,20:15,ATL,15,CAR,25
2022_10_SEA_TB,11/13/2022,9:30,SEA,16,TB,21
2022_10_MIN_BUF,11/13/2022,13:00,MIN,33,BUF,30
2022_10_DET_CHI,11/13/2022,13:00,DET,31,CHI,30
2022_10_JAX_KC,11/13/2022,13:00,JAX,17,KC,27
2022_10_CLE_MIA,11/13/2022,13:00,CLE,17,MIA,39
2022_10_HOU_NYG,11/13/2022,13:00,HOU,16,NYG,24
2022_10_NO_PIT,11/13/2022,13:00,NO,10,PIT,20
2022_10_DEN_TEN,11/13/2022,13:00,DEN,10,TEN,17
2022_10_IND_LV,11/13/2022,16:05,IND,25,LV,20
2022_10_DAL_GB,11/13/2022,16:25,DAL,28,GB,31
2022_10_ARI_LA,11/13/2022,16:25,ARI,27,LA,17
2022_10_LAC_SF,11/13/2022,20:20,LAC,16,SF,22
2022_10_WAS_PHI,11/14/2022,20:15,WAS,32,PHI,21
2022_11_TEN_GB,11/17/2022,20:15,TEN,,GB,
2022_11_CHI_ATL,11/20/2022,13:00,CHI,,ATL,
2022_11_CAR_BAL,11/20/2022,13:00,CAR,,BAL,
2022_11_CLE_BUF,11/20/2022,13:00,CLE,,BUF,
2022_11_WAS_HOU,11/20/2022,13:00,WAS,,HOU,
2022_11_PHI_IND,11/20/2022,13:00,PHI,,IND,
2022_11_NYJ_NE,11/20/2022,13:00,NYJ,,NE,
2022_11_LA_NO,11/20/2022,13:00,LA,,NO,
2022_11_DET_NYG,11/20/2022,13:00,DET,,NYG,
2022_11_LV_DEN,11/20/2022,16:05,LV,,DEN,
2022_11_DAL_MIN,11/20/2022,16:25,DAL,,MIN,
2022_11_CIN_PIT,11/20/2022,16:25,CIN,,PIT,
2022_11_KC_LAC,11/20/2022,20:20,KC,,LAC,
2022_11_SF_ARI,11/21/2022,20:15,SF,,ARI,
2022_12_BUF_DET,11/24/2022,12:30,BUF,,DET,
2022_12_NYG_DAL,11/24/2022,16:30,NYG,,DAL,
2022_12_NE_MIN,11/24/2022,20:20,NE,,MIN,
2022_12_DEN_CAR,11/27/2022,13:00,DEN,,CAR,
2022_12_TB_CLE,11/27/2022,13:00,TB,,CLE,
2022_12_BAL_JAX,11/27/2022,13:00,BAL,,JAX,
2022_12_HOU_MIA,11/27/2022,13:00,HOU,,MIA,
2022_12_CHI_NYJ,11/27/2022,13:00,CHI,,NYJ,
2022_12_CIN_TEN,11/27/2022,13:00,CIN,,TEN,
2022_12_ATL_WAS,11/27/2022,13:00,ATL,,WAS,
2022_12_LAC_ARI,11/27/2022,16:05,LAC,,ARI,
2022_12_LV_SEA,11/27/2022,16:05,LV,,SEA,
2022_12_LA_KC,11/27/2022,16:25,LA,,KC,
2022_12_NO_SF,11/27/2022,16:25,NO,,SF,
2022_12_GB_PHI,11/27/2022,20:20,GB,,PHI,
2022_12_PIT_IND,11/28/2022,20:15,PIT,,IND,
2022_13_BUF_NE,12/1/2022,20:15,BUF,,NE,
2022_13_PIT_ATL,12/4/2022,13:00,PIT,,ATL,
2022_13_DEN_BAL,12/4/2022,13:00,DEN,,BAL,
2022_13_GB_CHI,12/4/2022,13:00,GB,,CHI,
2022_13_JAX_DET,12/4/2022,13:00,JAX,,DET,
2022_13_CLE_HOU,12/4/2022,13:00,CLE,,HOU,
2022_13_NYJ_MIN,12/4/2022,13:00,NYJ,,MIN,
2022_13_WAS_NYG,12/4/2022,13:00,WAS,,NYG,
2022_13_TEN_PHI,12/4/2022,13:00,TEN,,PHI,
2022_13_SEA_LA,12/4/2022,16:05,SEA,,LA,
2022_13_MIA_SF,12/4/2022,16:05,MIA,,SF,
2022_13_KC_CIN,12/4/2022,16:25,KC,,CIN,
2022_13_LAC_LV,12/4/2022,16:25,LAC,,LV,
2022_13_IND_DAL,12/4/2022,20:20,IND,,DAL,
2022_13_NO_TB,12/5/2022,20:15,NO,,TB,
2022_14_LV_LA,12/8/2022,20:15,LV,,LA,
2022_14_NYJ_BUF,12/11/2022,13:00,NYJ,,BUF,
2022_14_CLE_CIN,12/11/2022,13:00,CLE,,CIN,
2022_14_HOU_DAL,12/11/2022,13:00,HOU,,DAL,
2022_14_MIN_DET,12/11/2022,13:00,MIN,,DET,
2022_14_PHI_NYG,12/11/2022,13:00,PHI,,NYG,
2022_14_BAL_PIT,12/11/2022,13:00,BAL,,PIT,
2022_14_JAX_TEN,12/11/2022,13:00,JAX,,TEN,
2022_14_MIA_LAC,12/11/2022,16:05,MIA,,LAC,
2022_14_CAR_SEA,12/11/2022,16:25,CAR,,SEA,
2022_14_TB_SF,12/11/2022,16:25,TB,,SF,
2022_14_KC_DEN,12/11/2022,20:20,KC,,DEN,
2022_14_NE_ARI,12/12/2022,20:15,NE,,ARI,
2022_15_SF_SEA,12/15/2022,20:15,SF,,SEA,
2022_15_MIA_BUF,12/18/2022,13:00,MIA,,BUF,
2022_15_PIT_CAR,12/18/2022,13:00,PIT,,CAR,
2022_15_PHI_CHI,12/18/2022,13:00,PHI,,CHI,
2022_15_BAL_CLE,12/18/2022,13:00,BAL,,CLE,
2022_15_KC_HOU,12/18/2022,13:00,KC,,HOU,
2022_15_DAL_JAX,12/18/2022,13:00,DAL,,JAX,
2022_15_IND_MIN,12/18/2022,13:00,IND,,MIN,
2022_15_ATL_NO,12/18/2022,13:00,ATL,,NO,
2022_15_DET_NYJ,12/18/2022,13:00,DET,,NYJ,
2022_15_NYG_WAS,12/18/2022,13:00,NYG,,WAS,
2022_15_ARI_DEN,12/18/2022,16:05,ARI,,DEN,
2022_15_TEN_LAC,12/18/2022,16:25,TEN,,LAC,
2022_15_CIN_TB,12/18/2022,16:25,CIN,,TB,
2022_15_NE_LV,12/18/2022,20:20,NE,,LV,
2022_15_LA_GB,12/19/2022,20:15,LA,,GB,
2022_16_JAX_NYJ,12/22/2022,20:15,JAX,,NYJ,
2022_16_ATL_BAL,12/24/2022,13:00,ATL,,BAL,
2022_16_DET_CAR,12/24/2022,13:00,DET,,CAR,
2022_16_BUF_CHI,12/24/2022,13:00,BUF,,CHI,
2022_16_NO_CLE,12/24/2022,13:00,NO,,CLE,
2022_16_SEA_KC,12/24/2022,13:00,SEA,,KC,
2022_16_NYG_MIN,12/24/2022,13:00,NYG,,MIN,
2022_16_CIN_NE,12/24/2022,13:00,CIN,,NE,
2022_16_HOU_TEN,12/24/2022,13:00,HOU,,TEN,
2022_16_WAS_SF,12/24/2022,16:05,WAS,,SF,
2022_16_PHI_DAL,12/24/2022,16:25,PHI,,DAL,
2022_16_LV_PIT,12/24/2022,20:15,LV,,PIT,
2022_16_GB_MIA,12/25/2022,13:00,GB,,MIA,
2022_16_DEN_LA,12/25/2022,16:30,DEN,,LA,
2022_16_TB_ARI,12/25/2022,20:20,TB,,ARI,
2022_16_LAC_IND,12/26/2022,20:15,LAC,,IND,
2022_17_DAL_TEN,12/29/2022,20:15,DAL,,TEN,
2022_17_ARI_ATL,1/1/2023,13:00,ARI,,ATL,
2022_17_PIT_BAL,1/1/2023,13:00,PIT,,BAL,
2022_17_CHI_DET,1/1/2023,13:00,CHI,,DET,
2022_17_JAX_HOU,1/1/2023,13:00,JAX,,HOU,
2022_17_DEN_KC,1/1/2023,13:00,DEN,,KC,
2022_17_MIA_NE,1/1/2023,13:00,MIA,,NE,
2022_17_IND_NYG,1/1/2023,13:00,IND,,NYG,
2022_17_NO_PHI,1/1/2023,13:00,NO,,PHI,
2022_17_CAR_TB,1/1/2023,13:00,CAR,,TB,
2022_17_CLE_WAS,1/1/2023,13:00,CLE,,WAS,
2022_17_SF_LV,1/1/2023,16:05,SF,,LV,
2022_17_NYJ_SEA,1/1/2023,16:05,NYJ,,SEA,
2022_17_MIN_GB,1/1/2023,16:25,MIN,,GB,
2022_17_LA_LAC,1/1/2023,20:20,LA,,LAC,
2022_17_BUF_CIN,1/2/2023,20:30,BUF,,CIN,
2022_18_TB_ATL,1/8/2023,13:00,TB,,ATL,
2022_18_NE_BUF,1/8/2023,13:00,NE,,BUF,
2022_18_MIN_CHI,1/8/2023,13:00,MIN,,CHI,
2022_18_BAL_CIN,1/8/2023,13:00,BAL,,CIN,
2022_18_LAC_DEN,1/8/2023,13:00,LAC,,DEN,
2022_18_DET_GB,1/8/2023,13:00,DET,,GB,
2022_18_HOU_IND,1/8/2023,13:00,HOU,,IND,
2022_18_TEN_JAX,1/8/2023,13:00,TEN,,JAX,
2022_18_KC_LV,1/8/2023,13:00,KC,,LV,
2022_18_NYJ_MIA,1/8/2023,13:00,NYJ,,MIA,
2022_18_CAR_NO,1/8/2023,13:00,CAR,,NO,
2022_18_NYG_PHI,1/8/2023,13:00,NYG,,PHI,
2022_18_CLE_PIT,1/8/2023,13:00,CLE,,PIT,
2022_18_LA_SEA,1/8/2023,13:00,LA,,SEA,
2022_18_ARI_SF,1/8/2023,13:00,ARI,,SF,
2022_18_DAL_WAS,1/8/2023,13:00,DAL,,WAS,